scope,cancer,geneA,geneB,context,contrast,nPatients,nEvents,nStudies,nStrata,nDoubleNegative,nAOnly,nBOnly,nDoubleMutant,coefficient,standardError,hazardRatio,ciLow,ciHigh,z,p,phTestP,tiesMethod,fitStatus,globalFdr,withinCancerFdr,fdrFamily,geneAFrequency,geneBFrequency,frequencyThreshold,eligibilityRule
cancer-specific,NMSC,APC,GRIN2A,APC–GRIN2A (NMSC),A+B versus A−/B−,400,105,4,4,299,24,54,23,0.688509699306878,0.345103482833122,1.99074651051983,1.01219303833177,3.91533187748313,1.99508186256067,0.0460339521871683,0.0591961971825969,Efron,estimated,0.10832540967934222,0.7854532202471147,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.13978494623655913,0.24731182795698925,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,GRIN2A,APC–GRIN2A (NMSC),multiplicative A×B interaction,400,105,4,4,299,24,54,23,0.418694887848253,0.570316044093066,1.51997652072625,0.497030434481291,4.64826389548995,0.734145378136915,0.462860139534588,0.0591961971825967,Efron,estimated,0.8711838880061882,0.9733561417889754,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.13978494623655913,0.24731182795698925,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,KMT2A,APC–KMT2A (NMSC),A+B versus A−/B−,400,105,4,4,323,27,30,20,0.223166284702708,0.403174257545405,1.25002841705863,0.567201454407175,2.7548784145613,0.55352314917471,0.579905233587426,0.945301790077433,Efron,estimated,0.6771901790533578,0.9385749445345622,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.13263785394932937,0.15797317436661698,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,KMT2A,APC–KMT2A (NMSC),multiplicative A×B interaction,400,105,4,4,323,27,30,20,-0.926602266015163,0.59272183956565,0.395896578985432,0.12389563457599,1.26504942477402,-1.5633003614211,0.117981963345393,0.945301790077433,Efron,estimated,0.6078039655888697,0.9404236036599223,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.13263785394932937,0.15797317436661698,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,KMT2C,APC–KMT2C (NMSC),A+B versus A−/B−,400,105,4,4,285,20,68,27,0.436752312985571,0.363416537911876,1.54767269115026,0.75916888784597,3.15514873867998,1.2017953709401,0.229442819395232,0.283899281291008,Efron,estimated,0.34135612294502576,0.9042985582345748,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.13263785394932937,0.26229508196721313,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,KMT2C,APC–KMT2C (NMSC),multiplicative A×B interaction,400,105,4,4,285,20,68,27,-0.397944665206088,0.54063612960047,0.671699194970202,0.232800827642886,1.93805070665695,-0.736067464636832,0.461689641690684,0.283899281291009,Efron,estimated,0.8702954516589898,0.9733561417889754,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.13263785394932937,0.26229508196721313,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,MGA,APC–MGA (NMSC),A+B versus A−/B−,372,91,4,4,289,22,38,23,0.657902446748307,0.347774778692219,1.93073825775688,0.97655559806881,3.8172432039076,1.89174858861905,0.0585244861524341,0.211905194431485,Efron,estimated,0.12704095774552768,0.7854532202471147,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.13700787401574804,0.15275590551181104,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,MGA,APC–MGA (NMSC),multiplicative A×B interaction,372,91,4,4,289,22,38,23,-0.0348881712809554,0.588375352788979,0.965713404712362,0.30480511551085,3.05966774369292,-0.059295772869446,0.952716527954198,0.211905194431485,Efron,estimated,0.9925458142399087,0.9991034750081477,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.13700787401574804,0.15275590551181104,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,NOTCH3,APC–NOTCH3 (NMSC),A+B versus A−/B−,400,105,4,4,300,27,53,20,0.801350373562521,0.340725017447248,2.22854827018498,1.14286882075636,4.34557956464122,2.35189766682333,0.0186779126651529,0.0881979687682916,Efron,estimated,0.06735941875768599,0.59958590793654,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.13978494623655913,0.2054958183990442,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,NOTCH3,APC–NOTCH3 (NMSC),multiplicative A×B interaction,400,105,4,4,300,27,53,20,0.567799411342188,0.560476840671701,1.76438010137405,0.588184261342662,5.29262230685755,1.01306489428129,0.311029165157862,0.0881979687682911,Efron,estimated,0.7930967278266792,0.9733561417889754,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.13978494623655913,0.2054958183990442,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,PTCH1,APC–PTCH1 (NMSC),A+B versus A−/B−,400,105,4,4,307,27,46,20,0.313397320853265,0.398132994280229,1.36806498380458,0.626924594840905,2.98536987592135,0.787167417309497,0.431183868086331,0.0081501739050943,Efron,estimated,0.5439211905848312,0.9042985582345748,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.13978494623655913,0.3201911589008363,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,PTCH1,APC–PTCH1 (NMSC),multiplicative A×B interaction,400,105,4,4,307,27,46,20,1.24835050249493,0.708284681214329,3.48459039118786,0.86947824686132,13.9651224607295,1.76249823779145,0.0779851538572803,0.0081501739050943,Efron,estimated,0.5324356257872398,0.9404236036599223,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.13978494623655913,0.3201911589008363,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,PTPRD,APC–PTPRD (NMSC),A+B versus A−/B−,400,105,4,4,304,21,49,26,0.235630263998023,0.344644753558697,1.26570624647496,0.644125922320699,2.48711043423607,0.683690268210894,0.494170770006976,0.263125082954463,Efron,estimated,0.6015991982693621,0.9042985582345748,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.13263785394932937,0.23099850968703428,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,PTPRD,APC–PTPRD (NMSC),multiplicative A×B interaction,400,105,4,4,304,21,49,26,-0.133921094471758,0.573191290948738,0.874659077317083,0.284405176146939,2.68992467682064,-0.23364118852904,0.815263548755889,0.263125082954464,Efron,estimated,0.9583300734238502,0.9733561417889754,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.13263785394932937,0.23099850968703428,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,SMARCA4,APC–SMARCA4 (NMSC),A+B versus A−/B−,400,105,4,4,315,27,38,20,0.668108574248513,0.348387398899276,1.95054451927388,0.985389602715755,3.86103517957136,1.91771739264793,0.0551468551470439,0.0941310506656515,Efron,estimated,0.12174506533792274,0.7854532202471147,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.13978494623655913,0.15531660692951016,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,APC,SMARCA4,APC–SMARCA4 (NMSC),multiplicative A×B interaction,400,105,4,4,315,27,38,20,-0.0014143113256335,0.569225055245186,0.998586688341294,0.327235586750898,3.04727057357461,-0.0024846259183449,0.998017557380106,0.0941310506656515,Efron,estimated,0.999567149174727,0.999718961317539,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.13978494623655913,0.15531660692951016,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,CREBBP,ARID1A–CREBBP (NMSC),A+B versus A−/B−,400,105,4,4,314,30,35,21,0.245898832190134,0.386913146985469,1.27877019661734,0.599033952174523,2.72981724962452,0.635540131179283,0.52507620180786,0.0877283371348352,Efron,estimated,0.6284773750745375,0.9042985582345748,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.16726403823178015,0.16129032258064516,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,CREBBP,ARID1A–CREBBP (NMSC),multiplicative A×B interaction,400,105,4,4,314,30,35,21,0.0873297599933579,0.576815875531771,1.09125647311961,0.352322411176396,3.37997428590836,0.151399716439579,0.879660413132798,0.087728337134835,Efron,estimated,0.9733954365890827,0.9733561417889754,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.16726403823178015,0.16129032258064516,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,ERBB4,ARID1A–ERBB4 (NMSC),A+B versus A−/B−,400,105,4,4,297,25,52,26,0.0041332968975102,0.343851799317335,1.00414185075028,0.511808961426576,1.97007268809387,0.0120205766138675,0.990409198477702,0.439157790950398,Efron,estimated,0.9942772875547644,0.998259841227119,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.16726403823178015,0.23178016726403824,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,ERBB4,ARID1A–ERBB4 (NMSC),multiplicative A×B interaction,400,105,4,4,297,25,52,26,-0.27456737631763,0.550069060100066,0.759900803206189,0.258545671137816,2.23345155295834,-0.499150736214253,0.617673197025895,0.439157790950398,Efron,estimated,0.9162462030958715,0.9733561417889754,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.16726403823178015,0.23178016726403824,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,FAT1,ARID1A–FAT1 (NMSC),A+B versus A−/B−,400,105,4,4,281,28,68,23,0.0867656607914919,0.373520654488661,1.09064106980467,0.524493958664243,2.26789636657405,0.23229146701478,0.816311639537758,0.557417634688332,Efron,estimated,0.8715718105090372,0.998259841227119,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.12994350282485875,0.2231638418079096,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,FAT1,ARID1A–FAT1 (NMSC),multiplicative A×B interaction,400,105,4,4,281,28,68,23,-0.0489465014014875,0.53528852214561,0.952232071417117,0.333506565839848,2.71882478700812,-0.0914394749308169,0.927143396655029,0.557417634688332,Efron,estimated,0.9838751318946923,0.9908402712343821,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.12994350282485875,0.2231638418079096,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,GRIN2A,ARID1A–GRIN2A (NMSC),A+B versus A−/B−,400,105,4,4,299,24,50,27,0.257690863393709,0.352127181515142,1.29393875295512,0.648907090569978,2.58014979452361,0.731811904678616,0.464283381879346,0.86614289395714,Efron,estimated,0.5756476260541418,0.9042985582345748,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.16726403823178015,0.24731182795698925,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,GRIN2A,ARID1A–GRIN2A (NMSC),multiplicative A×B interaction,400,105,4,4,299,24,50,27,-0.107650518752517,0.547613926980165,0.897941355265832,0.306985705899708,2.62650234848412,-0.196581046333426,0.844155404021617,0.86614289395714,Efron,estimated,0.9676228279035582,0.9733561417889754,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.16726403823178015,0.24731182795698925,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,KMT2C,ARID1A–KMT2C (NMSC),A+B versus A−/B−,400,105,4,4,276,29,73,22,0.497516102367719,0.383077261301683,1.64463109772797,0.776233786367486,3.48453197363582,1.29873566673515,0.194034659394874,0.185041279622622,Efron,estimated,0.3031563455874771,0.9042985582345748,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.13710879284649777,0.26229508196721313,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,KMT2C,ARID1A–KMT2C (NMSC),multiplicative A×B interaction,400,105,4,4,276,29,73,22,0.325679646248009,0.548505823168067,1.38497161694389,0.472663286207535,4.05816663936528,0.593757864532675,0.552674074677075,0.185041279622622,Efron,estimated,0.8897800131978381,0.9733561417889754,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.13710879284649777,0.26229508196721313,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,MGA,ARID1A–MGA (NMSC),A+B versus A−/B−,372,91,4,4,287,24,40,21,0.27932853705576,0.403260058107266,1.32224167790608,0.599867396971917,2.91451588070512,0.692675933160382,0.488512945755304,0.704944496526424,Efron,estimated,0.5972734865610191,0.9042985582345748,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.13385826771653545,0.15275590551181104,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,MGA,ARID1A–MGA (NMSC),multiplicative A×B interaction,372,91,4,4,287,24,40,21,-0.150291171077462,0.604727336812809,0.860457399638308,0.263017430930748,2.81497288591212,-0.248527165762947,0.803726554023647,0.704944496526424,Efron,estimated,0.9583189342712576,0.9733561417889754,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.13385826771653545,0.15275590551181104,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1A,NOTCH1,ARID1A–NOTCH1 (NMSC),A+B versus A−/B−,400,105,4,4,247,23,102,28,0.416957589672053,0.329149575500716,1.51733816076149,0.795993925987372,2.89237771663548,1.26677237556135,0.205236692344802,0.610167654492111,Efron,estimated,0.3139655232186903,0.9042985582345748,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.16726403823178015,0.3237753882915173,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
