scope,cancer,geneA,geneB,geneAFrequency,geneBFrequency,frequencyThreshold,nPatients,nEvents,nDoubleNegative,nBOnly,nAOnly,nDoubleMutant,nStudies,nStrata,eligible,eligibilityRule
cancer-specific,NMSC,PTPRT,ZFHX3,0.15905511811023623,0.2062992125984252,0.1,372,91,269,46,34,23,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,RELN,0.10931174089068826,0.4777327935222672,0.1,38,25,14,17,1,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,RNF213,0.11702127659574468,0.26861702127659576,0.1,38,25,21,10,4,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,ROBO2,0.11702127659574468,0.26063829787234044,0.1,38,25,27,4,3,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,ROS1,0.12425328554360812,0.2843488649940263,0.1,400,105,279,62,31,28,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,SETBP1,0.10931174089068826,0.15789473684210525,0.1,38,25,25,6,6,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,SETD2,0.12425328554360812,0.1003584229390681,0.1,400,105,315,26,47,12,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,SMARCA4,0.12425328554360812,0.15531660692951016,0.1,400,105,298,43,44,15,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,SPEN,0.12425328554360812,0.1863799283154122,0.1,400,105,293,48,42,17,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,TET1,0.13,0.14625,0.1,400,105,305,36,49,10,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,TP53,0.12425328554360812,0.5483870967741935,0.1,400,105,174,167,2,57,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,TRRAP,0.11702127659574468,0.25,0.1,38,25,24,7,5,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RB1,ZFHX3,0.13070866141732285,0.2062992125984252,0.1,372,91,272,45,31,24,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,RNF213,0.4777327935222672,0.2145748987854251,0.1,38,25,12,3,13,10,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,ROBO2,0.4777327935222672,0.18218623481781376,0.1,38,25,13,2,17,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,ROS1,0.4777327935222672,0.3967611336032389,0.1,38,25,11,4,9,14,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,SETBP1,0.4777327935222672,0.15789473684210525,0.1,38,25,14,1,17,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,SETD2,0.4777327935222672,0.11336032388663968,0.1,38,25,15,0,15,8,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,SMARCA4,0.4777327935222672,0.18218623481781376,0.1,38,25,15,0,11,12,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,SPEN,0.4777327935222672,0.2388663967611336,0.1,38,25,12,3,12,11,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,TET1,0.4777327935222672,0.20647773279352227,0.1,38,25,11,4,16,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,TET2,0.4777327935222672,0.11336032388663968,0.1,38,25,14,1,15,8,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,TP53,0.4777327935222672,0.659919028340081,0.1,38,25,1,14,1,22,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,TRRAP,0.4777327935222672,0.20647773279352227,0.1,38,25,14,1,15,8,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,TSC2,0.4777327935222672,0.10121457489878542,0.1,38,25,14,1,17,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RELN,ZFHX3,0.4777327935222672,0.27530364372469635,0.1,38,25,14,1,13,10,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,ROBO2,0.26861702127659576,0.26063829787234044,0.1,38,25,21,4,9,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,ROS1,0.26861702127659576,0.4228723404255319,0.1,38,25,14,11,6,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,SETBP1,0.2145748987854251,0.15789473684210525,0.1,38,25,20,5,11,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,SETD2,0.26861702127659576,0.1356382978723404,0.1,38,25,21,4,9,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,SMARCA4,0.26861702127659576,0.20212765957446807,0.1,38,25,17,8,9,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,SPEN,0.26861702127659576,0.2579787234042553,0.1,38,25,17,8,7,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,TET1,0.26861702127659576,0.2127659574468085,0.1,38,25,21,4,6,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,TET2,0.26861702127659576,0.125,0.1,38,25,21,4,8,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,TP53,0.26861702127659576,0.6675531914893617,0.1,38,25,2,23,0,13,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,TRRAP,0.26861702127659576,0.25,0.1,38,25,20,5,9,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,TSC2,0.26861702127659576,0.1196808510638298,0.1,38,25,21,4,10,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,RNF213,ZFHX3,0.2145748987854251,0.27530364372469635,0.1,38,25,19,6,8,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,ROS1,0.26063829787234044,0.4228723404255319,0.1,38,25,15,15,5,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,SETBP1,0.18218623481781376,0.15789473684210525,0.1,38,25,26,4,5,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,SETD2,0.26063829787234044,0.1356382978723404,0.1,38,25,25,5,5,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,SMARCA4,0.26063829787234044,0.20212765957446807,0.1,38,25,23,7,3,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,SPEN,0.26063829787234044,0.2579787234042553,0.1,38,25,21,9,3,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,TET1,0.26063829787234044,0.2127659574468085,0.1,38,25,22,8,5,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,TET2,0.26063829787234044,0.125,0.1,38,25,25,5,4,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,TP53,0.26063829787234044,0.6675531914893617,0.1,38,25,2,28,0,8,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,TRRAP,0.26063829787234044,0.25,0.1,38,25,24,6,5,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,TSC2,0.26063829787234044,0.1196808510638298,0.1,38,25,26,4,5,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROBO2,ZFHX3,0.18218623481781376,0.27530364372469635,0.1,38,25,22,8,5,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROS1,SETBP1,0.3967611336032389,0.15789473684210525,0.1,38,25,18,2,13,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROS1,SETD2,0.2843488649940263,0.1003584229390681,0.1,400,105,296,14,66,24,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROS1,SMARCA4,0.2843488649940263,0.15531660692951016,0.1,400,105,280,30,62,28,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROS1,SPEN,0.2843488649940263,0.1863799283154122,0.1,400,105,272,38,63,27,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROS1,TET1,0.2975,0.14625,0.1,400,105,288,22,66,24,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROS1,TP53,0.2843488649940263,0.5483870967741935,0.1,400,105,174,136,2,88,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROS1,TRRAP,0.4228723404255319,0.25,0.1,38,25,16,4,13,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ROS1,ZFHX3,0.27086614173228346,0.2062992125984252,0.1,372,91,252,35,51,34,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETBP1,SETD2,0.15789473684210525,0.11336032388663968,0.1,38,25,25,6,5,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETBP1,SMARCA4,0.15789473684210525,0.18218623481781376,0.1,38,25,23,8,3,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETBP1,SPEN,0.15789473684210525,0.2388663967611336,0.1,38,25,21,10,3,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETBP1,TET1,0.15789473684210525,0.20647773279352227,0.1,38,25,22,9,5,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETBP1,TET2,0.15789473684210525,0.11336032388663968,0.1,38,25,24,7,5,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETBP1,TP53,0.15789473684210525,0.659919028340081,0.1,38,25,2,29,0,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETBP1,TRRAP,0.15789473684210525,0.20647773279352227,0.1,38,25,27,4,2,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETBP1,TSC2,0.15789473684210525,0.10121457489878542,0.1,38,25,26,5,5,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETBP1,ZFHX3,0.15789473684210525,0.27530364372469635,0.1,38,25,23,8,4,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETD2,SMARCA4,0.1003584229390681,0.15531660692951016,0.1,400,105,316,46,26,12,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETD2,SPEN,0.1003584229390681,0.1863799283154122,0.1,400,105,311,51,24,14,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETD2,TET1,0.105,0.14625,0.1,400,105,330,32,24,14,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETD2,TP53,0.1003584229390681,0.5483870967741935,0.1,400,105,172,190,4,34,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SETD2,TRRAP,0.1356382978723404,0.25,0.1,38,25,25,5,4,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SMARCA4,SPEN,0.15531660692951016,0.1863799283154122,0.1,400,105,296,46,39,19,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SMARCA4,TET1,0.16125,0.14625,0.1,400,105,314,28,40,18,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SMARCA4,TP53,0.15531660692951016,0.5483870967741935,0.1,400,105,167,175,9,49,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SMARCA4,TRRAP,0.20212765957446807,0.25,0.1,38,25,20,6,9,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SMARCA4,ZFHX3,0.14803149606299212,0.2062992125984252,0.1,372,91,270,48,33,21,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SPEN,TET1,0.195,0.14625,0.1,400,105,307,28,47,18,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SPEN,TP53,0.1863799283154122,0.5483870967741935,0.1,400,105,167,168,9,56,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SPEN,TRRAP,0.2579787234042553,0.25,0.1,38,25,20,4,9,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,SPEN,ZFHX3,0.18425196850393702,0.2062992125984252,0.1,372,91,265,43,38,26,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,TET1,TET2,0.14625,0.10125,0.1,400,105,329,25,33,13,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,TET1,TP53,0.14625,0.57375,0.1,400,105,173,181,3,43,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,TET1,TRRAP,0.2127659574468085,0.25,0.1,38,25,20,7,9,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,TET1,ZFHX3,0.13385826771653545,0.2062992125984252,0.1,372,91,276,53,27,16,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,TET2,TRRAP,0.125,0.25,0.1,38,25,23,6,6,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,TP53,TRRAP,0.6675531914893617,0.25,0.1,38,25,2,0,27,9,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,TP53,ZFHX3,0.5622047244094488,0.2062992125984252,0.1,372,91,156,5,147,64,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,TRRAP,TSC2,0.25,0.1196808510638298,0.1,38,25,24,5,7,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,TRRAP,ZFHX3,0.20647773279352227,0.27530364372469635,0.1,38,25,23,6,4,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,ARID1A,CDKN2A,0.14180024660912455,0.15782983970406905,0.1,489,241,342,74,59,14,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,ARID1A,CSMD3,0.12054794520547946,0.1863013698630137,0.1,87,44,62,15,7,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,ARID1A,FAT3,0.12054794520547946,0.15616438356164383,0.1,87,44,68,9,8,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,ARID1A,FAT4,0.11956521739130435,0.15217391304347827,0.1,87,44,71,6,7,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,ARID1A,LRP1B,0.12054794520547946,0.2328767123287671,0.1,87,44,61,16,5,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,ARID1A,MUC16,0.12054794520547946,0.29315068493150687,0.1,87,44,55,22,5,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,ARID1A,PCLO,0.12054794520547946,0.2191780821917808,0.1,87,44,62,15,7,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,ARID1A,TP53,0.14180024660912455,0.7965474722564735,0.1,489,241,71,345,13,60,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CDKN2A,CSMD3,0.13150684931506848,0.1863013698630137,0.1,87,44,58,16,11,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CDKN2A,FAT3,0.13150684931506848,0.15616438356164383,0.1,87,44,64,10,12,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CDKN2A,FAT4,0.13043478260869565,0.15217391304347827,0.1,87,44,67,7,11,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CDKN2A,LRP1B,0.13150684931506848,0.2328767123287671,0.1,87,44,58,16,8,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CDKN2A,MUC16,0.13150684931506848,0.29315068493150687,0.1,87,44,49,25,11,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CDKN2A,PCLO,0.13150684931506848,0.2191780821917808,0.1,87,44,61,13,8,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CDKN2A,TP53,0.15782983970406905,0.7965474722564735,0.1,489,241,76,325,8,80,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CSMD3,FAT3,0.1863013698630137,0.15616438356164383,0.1,87,44,62,7,14,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CSMD3,FAT4,0.1863013698630137,0.15342465753424658,0.1,87,44,63,6,15,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CSMD3,LRP1B,0.1863013698630137,0.2328767123287671,0.1,87,44,53,16,13,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CSMD3,MUC16,0.1863013698630137,0.29315068493150687,0.1,87,44,47,22,13,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CSMD3,PCLO,0.1863013698630137,0.2191780821917808,0.1,87,44,59,10,10,8,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CSMD3,PTPRD,0.1863013698630137,0.11232876712328767,0.1,87,44,62,7,15,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,CSMD3,PTPRT,0.1863013698630137,0.10410958904109589,0.1,87,44,64,5,16,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
