cancer,pair,selectionSource,omittedStudyId,omittedNJointlyAssayCovered,remainingNJointlyAssayCovered,leaveOneStudyOutOr,leaveOneStudyOutCiLow,leaveOneStudyOutCiHigh,leaveOneStudyOutP,leaveOneStudyOutNStrata,leaveOneStudyOutNInformativeStrata,leaveOneStudyOutEstimable,sameDirectionAsAllStudies,primarySpecification
COADREAD,BRAF-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,pancan_mimsi_msk_2024,2,11243,0.1469247708,0.120739612,0.1787887829,2.538202513e-106,113,67,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,pancan_pcawg_2020,52,11193,0.1449995813,0.118982814,0.1767051718,1.241967062e-106,112,65,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,pog570_bcgsc_2020,74,11171,0.147835383,0.1214772115,0.1799127607,2.377105915e-105,113,66,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,read_tcga_gdc,15,11230,0.1469247708,0.120739612,0.1787887829,2.538202513e-106,113,67,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,rectal_msk_2019,20,11225,0.1471768798,0.1209403537,0.1791050982,5.28011917e-106,112,66,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,rectal_msk_2022,246,10999,0.1405981917,0.1150678741,0.1717929672,6.752777853e-108,111,64,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,rectal_radiation_msk_2024,8,11237,0.1469247708,0.120739612,0.1787887829,2.538202513e-106,113,67,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,summit_2018,18,11227,0.1473981859,0.1211197162,0.1793781052,8.305197298e-106,112,66,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,tmb_mskcc_2018,28,11217,0.1473454336,0.1210745548,0.1793165941,8.065872942e-106,109,66,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,bowel_colitis_msk_2022,63,11055,8.533795499,7.314641342,9.956149892,6.916726096e-201,101,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,braf_msk_impact_2024,1,11117,8.505149094,7.291084465,9.92137198,1.816963093e-200,109,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,coad_cptac_2019,110,11008,8.418468035,7.207621467,9.832731141,4.817203847e-195,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,coad_cptac_gdc,105,11013,8.385943855,7.181104804,9.792929677,1.92091592e-194,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,coad_silu_2022,348,10770,7.869077228,6.714597692,9.222053094,9.50781499e-174,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,coad_tcga_gdc,22,11096,8.525094413,7.307395377,9.945709928,9.10866104e-201,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,coadread_cass_2020,146,10972,8.512651775,7.297133491,9.930644731,1.387732214e-200,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,coadread_dfci_2016,619,10499,8.475232616,7.216053042,9.954135242,7.482320563e-183,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,coadread_genentech,74,11044,8.588475661,7.358175916,10.02448365,3.855086615e-201,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,coadread_tcga,5,11113,8.505149094,7.291084465,9.92137198,1.816963093e-200,108,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,coadread_tcga_pan_can_atlas_2018,594,10524,8.291080742,7.078853582,9.710897262,9.546709608e-184,106,51,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,crc_apc_impact_2020,103,11015,8.493129713,7.279377734,9.909260786,1.501708563e-199,105,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,crc_dd_2022,47,11071,8.498214976,7.283178992,9.915952615,4.505056244e-200,104,51,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,crc_eo_2020,1464,9654,9.000525767,7.649794305,10.58975717,2.036955626e-192,94,47,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,crc_hta11_htan_2021,52,11066,8.594473409,7.364725737,10.02956197,9.776857e-202,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,crc_hta8_htan_2024,29,11089,8.505149094,7.291084465,9.92137198,1.816963093e-200,104,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,crc_msk_2017,1,11117,8.505149094,7.291084465,9.92137198,1.816963093e-200,109,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,crc_nigerian_2020,64,11054,8.609293493,7.376267482,10.04843366,1.010035171e-201,107,52,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,crc_orion_2024,16,11102,8.487992021,7.275973275,9.901906703,4.935224947e-200,107,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,crc_sysucc_2022,1015,10103,8.76772357,7.491335835,10.26158462,1.472187921e-199,107,52,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,metastatic_solid_tumors_mich_2017,10,11108,8.505149094,7.291084465,9.92137198,1.816963093e-200,108,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,msk_access_2021,7,11111,8.487992021,7.275973275,9.901906703,4.935224947e-200,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,msk_chord_2024,1145,9973,7.971218132,6.760207709,9.399166601,1.511587093e-164,100,49,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,msk_impact_2017,163,10955,8.670356365,7.423547204,10.12657122,3.179737563e-201,102,50,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,msk_impact_50k_2026,3191,7927,7.564973138,6.257500584,9.145635354,2.938987618e-116,95,45,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,msk_met_2021,35,11083,8.505149094,7.291084465,9.92137198,1.816963093e-200,106,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,ntrk_msk_2019,1,11117,8.505149094,7.291084465,9.92137198,1.816963093e-200,109,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,pan_origimed_2020,1225,9893,9.454424392,8.027537136,11.13493953,3.521005358e-200,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,pancan_mimsi_msk_2024,2,11116,8.505149094,7.291084465,9.92137198,1.816963093e-200,108,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,pancan_pcawg_2020,52,11066,8.496800229,7.281127371,9.915444472,5.041592155e-199,107,52,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,pog570_bcgsc_2020,74,11044,8.53523945,7.315541814,9.958293496,6.374745278e-201,108,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,read_tcga_gdc,15,11103,8.505149094,7.291084465,9.92137198,1.816963093e-200,108,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,rectal_msk_2019,20,11098,8.505149094,7.291084465,9.92137198,1.816963093e-200,107,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,rectal_msk_2022,246,10872,8.616397796,7.38173439,10.05757009,4.058252388e-202,106,52,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,rectal_radiation_msk_2024,8,11110,8.505149094,7.291084465,9.92137198,1.816963093e-200,108,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,summit_2018,18,11100,8.505149094,7.291084465,9.92137198,1.816963093e-200,107,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,BRAF-RNF43,Figure 8 displayed context,tmb_mskcc_2018,28,11090,8.653619886,7.42024823,10.09199892,3.28260599e-202,104,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,bowel_colitis_msk_2022,63,11182,0.1225434131,0.08648409491,0.17363757,4.139352005e-45,106,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,braf_msk_impact_2024,1,11244,0.1225434131,0.08648409491,0.17363757,4.139352005e-45,114,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,coad_cptac_2019,110,11135,0.1240439429,0.08753853455,0.1757728737,1.796707227e-44,113,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,coad_cptac_gdc,105,11140,0.1241163139,0.08758689673,0.1758808674,1.991165598e-44,113,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,coad_silu_2022,348,10897,0.1206198243,0.08468687665,0.1717992514,1.199835692e-44,113,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,coad_tcga_gdc,22,11223,0.1231820288,0.08692567353,0.1745607669,8.363093047e-45,113,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,coadread_cass_2020,146,11099,0.12406178,0.08755238301,0.1757956177,1.812854926e-44,113,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,coadread_dfci_2016,619,10626,0.1191378744,0.08319644125,0.1706062531,5.516835189e-44,113,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,coadread_genentech,74,11171,0.1233248484,0.08702254301,0.1747710158,1.050461097e-44,113,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,coadread_mskcc,69,11176,0.1234046817,0.08707351857,0.174894913,1.222441106e-44,113,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,coadread_tcga,5,11240,0.1225434131,0.08648409491,0.17363757,4.139352005e-45,113,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,coadread_tcga_pan_can_atlas_2018,594,10651,0.111012435,0.07625715195,0.1616079333,4.640778388e-44,111,51,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,crc_apc_impact_2020,103,11142,0.1245425969,0.08785306495,0.1765545511,4.683683041e-44,110,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,crc_dd_2022,47,11198,0.1235065971,0.08712772282,0.1750749248,1.535001121e-44,109,52,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,crc_eo_2020,1464,9781,0.1247672085,0.08557247152,0.1819143006,5.877931932e-38,99,46,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,crc_hta11_htan_2021,52,11193,0.1225434131,0.08648409491,0.17363757,4.139352005e-45,113,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,crc_hta8_htan_2024,29,11216,0.122765668,0.0866391886,0.1739560293,5.060247347e-45,109,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,crc_msk_2017,1,11244,0.1225434131,0.08648409491,0.17363757,4.139352005e-45,114,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,crc_nigerian_2020,64,11181,0.1215775951,0.08544639174,0.1729869609,1.328201448e-44,112,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,crc_orion_2024,74,11171,0.1234913076,0.08714768001,0.1749914978,1.024788907e-44,108,52,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,crc_sysucc_2022,1015,10230,0.1116017369,0.07745655667,0.1607991398,2.109659381e-45,112,52,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,metastatic_solid_tumors_mich_2017,10,11235,0.1234122902,0.08706346399,0.1749366804,1.312227356e-44,113,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,msk_access_2021,7,11238,0.1225434131,0.08648409491,0.17363757,4.139352005e-45,113,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,msk_chord_2024,1145,10100,0.1243200733,0.08632676771,0.1790346266,1.065805984e-40,105,51,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,msk_impact_2017,163,11082,0.1228523183,0.08670008663,0.1740793199,5.726520799e-45,107,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,msk_impact_50k_2026,3191,8054,0.1559799798,0.1065720683,0.2282939093,3.80493864e-28,100,46,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,msk_met_2021,35,11210,0.1229719727,0.08678569504,0.1742465284,6.064338304e-45,111,52,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,ntrk_msk_2019,1,11244,0.1225434131,0.08648409491,0.17363757,4.139352005e-45,114,54,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,pan_origimed_2020,1225,10020,0.1124209677,0.07642877468,0.1653627711,1.541939852e-41,113,53,True,True,detailed histology + study + exact assay/panel; no burden
COADREAD,KRAS-NRAS,Figure 8 displayed context,pancan_mimsi_msk_2024,2,11243,0.1225434131,0.08648409491,0.17363757,4.139352005e-45,113,54,True,True,detailed histology + study + exact assay/panel; no burden
