datasetId,context,scope,cancer,geneA,geneB,excludedStudyId,nPatientsExcludedStudy,nEventsExcludedStudy,nStudiesRetained,coefficient,standardError,hazardRatio,ciLow,ciHigh,p,tauSquared,iSquaredPercent,contrast,leaveOneOutMethod,fitStatus
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_cas_2020,52,10,11,0.5077248056,0.07730732683,1.661506641,1.427900565,1.933330923,5.112731833e-11,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_cptac_gdc,26,26,11,0.5037472606,0.07819503729,1.654911049,1.419759944,1.929009613,1.177619902e-10,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_mskcc_2020,226,16,11,0.4959119303,0.07785254266,1.641994941,1.409625055,1.912669882,1.891670309e-10,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_mskcc_2023_met_organotropism,20,7,11,0.4981889012,0.07744208935,1.645737976,1.413975436,1.915488358,1.2506776e-10,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_oncosg_2020,196,55,11,0.5190606052,0.07816235319,1.680448304,1.441760892,1.958651062,3.119837771e-11,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_tcga_pan_can_atlas_2018,198,72,11,0.4940024197,0.08075633337,1.638862526,1.398951342,1.91991694,9.523546248e-10,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,msk_access_2021,73,31,11,0.5056140017,0.07832579361,1.658003225,1.422048258,1.933109287,1.080274415e-10,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,msk_chord_2024,537,108,11,0.5160805811,0.08187732274,1.675447981,1.427042295,1.967093721,2.917590713e-10,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,msk_impact_2017,311,95,11,0.480736181,0.08241710016,1.617264563,1.37602875,1.900792166,5.445051635e-09,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,msk_impact_50k_2026,1159,334,11,0.4919533412,0.1051241625,1.635507807,1.330977678,2.009714985,2.872443678e-06,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,tmb_mskcc_2018,68,43,11,0.5345205544,0.07966073805,1.70662981,1.459929836,1.99501732,1.946746155e-11,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,bm_nsclc_mskcc_2023,121,62,16,0.5133655475,0.07557238324,1.670905254,1.440868992,1.937667048,1.098017187e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_cas_2020,103,26,16,0.500347534,0.07477921043,1.649294357,1.424446012,1.909634941,2.216539644e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_cptac_gdc,57,56,16,0.4963029847,0.0755652093,1.642637176,1.416512544,1.904859159,5.103774106e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_mskcc_2020,453,31,16,0.4919586557,0.0752843081,1.635516499,1.411148798,1.895557875,6.374685716e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_mskcc_2023_met_organotropism,49,19,16,0.4934976638,0.07489056169,1.63803551,1.414413362,1.897012855,4.410599744e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_mskimpact_2021,46,27,16,0.500330114,0.07465465275,1.649265626,1.424768983,1.909135544,2.056872659e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_oncosg_2020,302,94,16,0.5133323612,0.07587203251,1.670849803,1.439975227,1.938741037,1.326064035e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,luad_tcga_pan_can_atlas_2018,501,181,16,0.4922694454,0.07783150941,1.636024879,1.404557758,1.905637123,2.53545702e-10,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,lung_nci_2022,206,55,16,0.4860051715,0.07459330891,1.625808404,1.404673614,1.881755976,7.249668209e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,mixed_allen_2018,24,16,16,0.5055611698,0.07474904654,1.657915632,1.431976604,1.919503596,1.347472383e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,msk_access_2021,186,81,16,0.5009460661,0.07567813077,1.650281808,1.42278989,1.914147736,3.605872846e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,msk_chord_2024,1083,244,16,0.5085668673,0.07897048497,1.662906321,1.424452545,1.941277329,1.19503967e-10,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,msk_impact_2017,769,280,16,0.4775891872,0.07942370036,1.612183042,1.37977659,1.883735511,1.819162898e-09,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,msk_impact_50k_2026,2689,920,16,0.4909499036,0.09962915985,1.6338675,1.34404045,1.986192459,8.31720824e-07,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,msk_met_2021,88,28,16,0.5039910328,0.07485594757,1.65531452,1.42943044,1.916893667,1.664148678e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,pog570_bcgsc_2020,45,34,16,0.4993892609,0.07489107137,1.64771464,1.422769691,1.908224185,2.589451617e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_KRAS_TP53_positive,KRAS–TP53 (LUAD),cancer-specific,LUAD,KRAS,TP53,tmb_mskcc_2018,203,134,16,0.5180247882,0.07702456821,1.678708568,1.443483672,1.952264865,1.750520651e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,bm_nsclc_mskcc_2023,40,17,9,0.8753838285,0.09488150996,2.399796227,1.99255849,2.890264935,2.807333326e-20,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_cptac_gdc,28,27,9,0.8522961528,0.0941973238,2.345025211,1.949694689,2.820515063,1.456282268e-19,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_mskcc_2020,260,16,9,0.8706120981,0.09371999897,2.388372324,1.987592834,2.869965247,1.550121992e-20,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_oncosg_2020,193,58,9,0.848622854,0.09448720873,2.336427034,1.941442644,2.811770567,2.67460396e-19,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_tcga_pan_can_atlas_2018,221,75,9,0.8842620057,0.09768381733,2.421196903,1.99931624,2.932099647,1.400040205e-19,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,msk_access_2021,81,35,9,0.8540122672,0.09471458078,2.349052998,1.951064459,2.828225362,1.938532901e-19,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,msk_chord_2024,646,128,9,0.8695824446,0.09881708171,2.385914394,1.965810293,2.895796972,1.369133388e-18,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,msk_impact_2017,343,104,9,0.8184354889,0.1019301114,2.266950393,1.856431583,2.768248573,9.796733647e-16,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,msk_impact_50k_2026,1248,368,9,0.8246404603,0.1249158979,2.281060486,1.785698757,2.913838026,4.068389246e-11,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,tmb_mskcc_2018,72,47,9,0.8911274396,0.09790147817,2.437876661,2.012231023,2.953558784,8.844861601e-20,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,bm_nsclc_mskcc_2023,121,62,16,0.8816676158,0.0924472786,2.414923515,2.014708015,2.894640583,1.470557374e-21,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_cas_2020,103,26,16,0.8574386293,0.09109994721,2.357115508,1.971680084,2.817898078,4.86483472e-21,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_cptac_gdc,57,56,16,0.8462039853,0.09196438612,2.330782354,1.946352485,2.791142109,3.532129512e-20,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_mskcc_2020,453,31,16,0.8654797795,0.09142840085,2.376145839,1.986319456,2.842477845,2.902017992e-21,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_mskcc_2023_met_organotropism,49,19,16,0.8426484726,0.09129690644,2.322509942,1.941983404,2.777599655,2.71240694e-20,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_mskimpact_2021,46,27,16,0.8478203763,0.09133639344,2.334552856,1.951902103,2.792218435,1.657128476e-20,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_oncosg_2020,302,94,16,0.8495173981,0.09217245776,2.338518006,1.952016031,2.801547927,3.066475799e-20,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,luad_tcga_pan_can_atlas_2018,501,181,16,0.8768508846,0.09506845087,2.403319447,1.994752824,2.895568962,2.879236345e-20,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,lung_nci_2022,206,55,16,0.8412009991,0.0910264194,2.319150603,1.940202784,2.772112051,2.435565903e-20,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,mixed_allen_2018,24,16,16,0.8606565163,0.09127981887,2.364712657,1.977337729,2.827977166,4.149216287e-21,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,msk_access_2021,186,81,16,0.8461312033,0.09233107178,2.330612721,1.94481261,2.792945514,4.996198519e-20,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,msk_chord_2024,1083,244,16,0.8576298466,0.09619197267,2.357566273,1.952473528,2.84670632,4.842407636e-19,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,msk_impact_2017,769,280,16,0.8175879936,0.09934136825,2.265029977,1.864294113,2.751905271,1.870792469e-16,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,msk_impact_50k_2026,2689,920,16,0.812878302,0.1194680477,2.254387465,1.783763095,2.849180397,1.016488581e-11,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,msk_met_2021,88,28,16,0.851390597,0.09105368873,2.342902621,1.95996898,2.800652841,8.729705706e-21,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,pog570_bcgsc_2020,45,34,16,0.8505247665,0.09107801491,2.340874942,1.958179348,2.798362418,9.778223488e-21,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_LUAD_STK11_TP53_positive,STK11–TP53 (LUAD),cancer-specific,LUAD,STK11,TP53,tmb_mskcc_2018,203,134,16,0.8603483177,0.09561449088,2.363983968,1.960005656,2.851226567,2.296670483e-19,,,A+B versus A−/B−,exact pooled stratified four-group Cox refit,estimated
cancer-specific_COADREAD_BRAF_KRAS_positive,BRAF–KRAS (COADREAD),cancer-specific,COADREAD,BRAF,KRAS,coadread_tcga_pan_can_atlas_2018,310,63,3,0.229791915,0.3215342812,1.258338141,0.6700494952,2.363131215,0.4748110375,0.01771593515,5.103115886,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_COADREAD_BRAF_KRAS_positive,BRAF–KRAS (COADREAD),cancer-specific,COADREAD,BRAF,KRAS,msk_chord_2024,581,91,3,0.5476639344,0.5425481218,1.729208751,0.5970760158,5.008010412,0.3127688246,0.5410649109,61.77335428,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_COADREAD_BRAF_KRAS_positive,BRAF–KRAS (COADREAD),cancer-specific,COADREAD,BRAF,KRAS,msk_impact_2017,58,14,3,0.6486589626,0.5166562994,1.912973739,0.694912892,5.266082364,0.2092994296,0.5173602784,64.82962829,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_COADREAD_BRAF_KRAS_positive,BRAF–KRAS (COADREAD),cancer-specific,COADREAD,BRAF,KRAS,msk_impact_50k_2026,1390,247,3,1.006865994,0.3688577192,2.737009755,1.328324202,5.639603938,0.006339454972,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_SKCM_BRAF_NRAS_positive,BRAF–NRAS (SKCM),cancer-specific,SKCM,BRAF,NRAS,mel_dfci_2019,51,26,7,0.162276176,0.1858304333,1.176185031,0.8171400488,1.692991585,0.3825275597,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_SKCM_BRAF_NRAS_positive,BRAF–NRAS (SKCM),cancer-specific,SKCM,BRAF,NRAS,mel_iatlas_liu_2019,41,23,7,0.1708462488,0.1857490356,1.186308339,0.8243045885,1.707290599,0.3576933622,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_SKCM_BRAF_NRAS_positive,BRAF–NRAS (SKCM),cancer-specific,SKCM,BRAF,NRAS,mel_mskimpact_2020,127,25,7,0.1204816838,0.1883390322,1.128040079,0.7798481667,1.631695085,0.5223634957,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_SKCM_BRAF_NRAS_positive,BRAF–NRAS (SKCM),cancer-specific,SKCM,BRAF,NRAS,mixed_allen_2018,54,40,7,0.2290307268,0.2068068894,1.257380674,0.8383636454,1.885823851,0.2680943261,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_SKCM_BRAF_NRAS_positive,BRAF–NRAS (SKCM),cancer-specific,SKCM,BRAF,NRAS,msk_impact_50k_2026,231,51,7,0.1790351082,0.1890834766,1.196062735,0.825668683,1.732615146,0.3437113965,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_SKCM_BRAF_NRAS_positive,BRAF–NRAS (SKCM),cancer-specific,SKCM,BRAF,NRAS,skcm_dfci_2015,51,42,7,0.1322219407,0.1998182028,1.141361606,0.7715031377,1.688530158,0.5081563321,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_SKCM_BRAF_NRAS_positive,BRAF–NRAS (SKCM),cancer-specific,SKCM,BRAF,NRAS,skcm_tcga_pan_can_atlas_2018,111,58,7,0.3099187061,0.1982031709,1.36331428,0.9244536446,2.010512737,0.1179017799,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_SKCM_BRAF_NRAS_positive,BRAF–NRAS (SKCM),cancer-specific,SKCM,BRAF,NRAS,tmb_mskcc_2018,79,27,7,0.1624656508,0.1906367216,1.176407909,0.8096319983,1.709339023,0.3940884354,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_UCEC_PIK3CA_PIK3R1_positive,PIK3CA–PIK3R1 (UCEC),cancer-specific,UCEC,PIK3CA,PIK3R1,msk_impact_2017,41,14,2,-1.051879534,0.2522879766,0.3492806469,0.2130230545,0.5726937424,3.054554575e-05,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_UCEC_PIK3CA_PIK3R1_positive,PIK3CA–PIK3R1 (UCEC),cancer-specific,UCEC,PIK3CA,PIK3R1,msk_impact_50k_2026,616,126,2,-0.72528089,0.4645605433,0.4841885461,0.1947959218,1.203508503,0.1184720149,0.05912226769,8.229761078,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_UCEC_PIK3CA_PIK3R1_positive,PIK3CA–PIK3R1 (UCEC),cancer-specific,UCEC,PIK3CA,PIK3R1,ucec_tcga_pan_can_atlas_2018,206,39,2,-0.8008870455,0.5608557866,0.4489305656,0.1495470548,1.34766046,0.1532995657,0.3114652057,34.07123902,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_UCEC_PTEN_TP53_positive,PTEN–TP53 (UCEC),cancer-specific,UCEC,PTEN,TP53,msk_impact_2017,36,9,2,0.0512486065,0.1968012677,1.05258454,0.7157138876,1.548012737,0.7945491433,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_UCEC_PTEN_TP53_positive,PTEN–TP53 (UCEC),cancer-specific,UCEC,PTEN,TP53,msk_impact_50k_2026,435,84,2,-0.1412386746,0.4152635623,0.8682820501,0.3847581589,1.959448295,0.7337675539,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
cancer-specific_UCEC_PTEN_TP53_positive,PTEN–TP53 (UCEC),cancer-specific,UCEC,PTEN,TP53,ucec_tcga_pan_can_atlas_2018,126,20,2,0.07457817076,0.2145448739,1.077429564,0.7075676361,1.640626854,0.7281323001,0,0,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,bm_nsclc_mskcc_2023,126,66,13,0.9902605724,0.1262526656,2.691935825,2.101833155,3.447713473,4.382202391e-15,0.07594597692,54.4695171,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,luad_mskcc_2020,402,27,13,0.976446353,0.1199420756,2.655004509,2.09879675,3.358614378,3.920826796e-16,0.06921343463,53.07041554,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,luad_mskcc_2023_met_organotropism,45,18,13,0.9530732953,0.1270009292,2.593668532,2.022139376,3.326732338,6.168270411e-14,0.08323104032,57.53840149,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,luad_oncosg_2020,288,84,13,0.9291770731,0.1250082574,2.53242432,1.982116852,3.235517083,1.062216761e-13,0.07828615305,55.96408229,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,luad_tcga_pan_can_atlas_2018,385,132,13,0.9972870315,0.1264967698,2.71091721,2.115641167,3.473685536,3.173353636e-15,0.07449385616,53.56174989,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,lusc_tcga_pan_can_atlas_2018,433,186,13,0.9422724455,0.1261094989,2.565805452,2.003914203,3.285249241,7.90694645e-14,0.08195422674,57.22788541,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,mixed_allen_2018,192,109,13,0.9218922929,0.1179603087,2.514043198,1.995100323,3.167967609,5.484300786e-15,0.06620311581,52.07149286,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,msk_access_2021,261,120,13,0.9403618845,0.1309439394,2.560908004,1.981227256,3.310195628,6.89969909e-13,0.08512246759,57.15180886,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,msk_chord_2024,4584,1027,13,0.9399089981,0.1406733142,2.559748466,1.94292461,3.372396528,2.365059153e-11,0.09729022695,56.4030162,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,msk_impact_2017,4238,1336,13,0.8896404636,0.1262901691,2.434254291,1.900498615,3.117915429,1.862412166e-12,0.06339568914,42.70177043,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,msk_impact_50k_2026,27103,8209,13,0.993194733,0.1408222084,2.699845996,2.048664825,3.558009252,1.753182415e-12,0.09148179902,46.60658516,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,pog570_bcgsc_2020,309,229,13,0.8973757651,0.1083764058,2.453156997,1.983696281,3.033720085,1.229928817e-16,0.04726076393,43.42170529,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,tmb_mskcc_2018,911,440,13,0.9672743081,0.1381745686,2.630764026,2.006630867,3.449024668,2.552715455e-12,0.09418378668,57.44465236,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
